variable_name,units,value,data_reference
theta_middle_cerebral_superior_terminal_branch_L124,dimensionless,90,systemic
E_middle_cerebral_superior_terminal_branch_L128,J_per_m3,1600000,systemic
l_middle_cerebral_superior_terminal_branch_L128,metre,0.012255,systemic
r_middle_cerebral_superior_terminal_branch_L128,metre,0.000877201,systemic
theta_middle_cerebral_superior_terminal_branch_L128,dimensionless,90,systemic
E_middle_cerebral_superior_terminal_branch_R58,J_per_m3,1600000,systemic
l_middle_cerebral_superior_terminal_branch_R58,metre,0.00251165,systemic
r_middle_cerebral_superior_terminal_branch_R58,metre,0.000877201,systemic
theta_middle_cerebral_superior_terminal_branch_R58,dimensionless,90,systemic
E_middle_cerebral_superior_terminal_branch_R62,J_per_m3,1600000,systemic
l_middle_cerebral_superior_terminal_branch_R62,metre,0.013309,systemic
r_middle_cerebral_superior_terminal_branch_R62,metre,0.000877201,systemic
theta_middle_cerebral_superior_terminal_branch_R62,dimensionless,90,systemic
E_middle_cerebral_superior_terminal_branch_R66,J_per_m3,1600000,systemic
l_middle_cerebral_superior_terminal_branch_R66,metre,0.012255,systemic
r_middle_cerebral_superior_terminal_branch_R66,metre,0.000877201,systemic
theta_middle_cerebral_superior_terminal_branch_R66,dimensionless,90,systemic
E_occipital_lateral_L14,J_per_m3,1600000,systemic
l_occipital_lateral_L14,metre,0.00472985,systemic
r_occipital_lateral_L14,metre,0.00064999,systemic
theta_occipital_lateral_L14,dimensionless,90,systemic
E_occipital_lateral_L18,J_per_m3,1600000,systemic
l_occipital_lateral_L18,metre,0.0111052,systemic
r_occipital_lateral_L18,metre,0.000649994,systemic
theta_occipital_lateral_L18,dimensionless,90,systemic
E_occipital_lateral_L22,J_per_m3,1600000,systemic
l_occipital_lateral_L22,metre,0.012455,systemic
r_occipital_lateral_L22,metre,0.000649994,systemic
theta_occipital_lateral_L22,dimensionless,90,systemic
E_occipital_lateral_R210,J_per_m3,1600000,systemic
l_occipital_lateral_R210,metre,0.00472973,systemic
r_occipital_lateral_R210,metre,0.000649994,systemic
theta_occipital_lateral_R210,dimensionless,90,systemic
E_occipital_lateral_R214,J_per_m3,1600000,systemic
l_occipital_lateral_R214,metre,0.0111056,systemic
r_occipital_lateral_R214,metre,0.000649994,systemic
theta_occipital_lateral_R214,dimensionless,90,systemic
E_occipital_lateral_R218,J_per_m3,1600000,systemic
l_occipital_lateral_R218,metre,0.012455,systemic
r_occipital_lateral_R218,metre,0.000649994,systemic
theta_occipital_lateral_R218,dimensionless,90,systemic
E_pericallosal_L32,J_per_m3,1600000,systemic
l_pericallosal_L32,metre,0.015668,systemic
r_pericallosal_L32,metre,0.000800314,systemic
theta_pericallosal_L32,dimensionless,90,systemic
E_pericallosal_L36,J_per_m3,1600000,systemic
l_pericallosal_L36,metre,0.0557509,systemic
r_pericallosal_L36,metre,0.000800314,systemic
theta_pericallosal_L36,dimensionless,90,systemic
E_pericallosal_R228,J_per_m3,1600000,systemic
l_pericallosal_R228,metre,0.015668,systemic
r_pericallosal_R228,metre,0.000800314,systemic
theta_pericallosal_R228,dimensionless,90,systemic
E_pericallosal_R232,J_per_m3,1600000,systemic
l_pericallosal_R232,metre,0.0557509,systemic
r_pericallosal_R232,metre,0.000800314,systemic
theta_pericallosal_R232,dimensionless,90,systemic
E_posterior_cerebral_postcommunicating_part_L12,J_per_m3,1600000,systemic
l_posterior_cerebral_postcommunicating_part_L12,metre,0.0128,systemic
r_posterior_cerebral_postcommunicating_part_L12,metre,0.000869,systemic
theta_posterior_cerebral_postcommunicating_part_L12,dimensionless,90,systemic
E_posterior_cerebral_postcommunicating_part_R208,J_per_m3,1600000,systemic
l_posterior_cerebral_postcommunicating_part_R208,metre,0.0128,systemic
r_posterior_cerebral_postcommunicating_part_R208,metre,0.000869,systemic
theta_posterior_cerebral_postcommunicating_part_R208,dimensionless,90,systemic
E_posterior_cerebral_precommunicating_part_L6,J_per_m3,1600000,systemic
l_posterior_cerebral_precommunicating_part_L6,metre,0.00698,systemic
r_posterior_cerebral_precommunicating_part_L6,metre,0.000816,systemic
theta_posterior_cerebral_precommunicating_part_L6,dimensionless,90,systemic
E_posterior_cerebral_precommunicating_part_R204,J_per_m3,1600000,systemic
l_posterior_cerebral_precommunicating_part_R204,metre,0.00778,systemic
r_posterior_cerebral_precommunicating_part_R204,metre,0.000816,systemic
theta_posterior_cerebral_precommunicating_part_R204,dimensionless,90,systemic
E_posterior_communicating_L8,J_per_m3,1600000,systemic
l_posterior_communicating_L8,metre,0.0165974,systemic
r_posterior_communicating_L8,metre,0.000494463,systemic
theta_posterior_communicating_L8,dimensionless,90,systemic
E_posterior_communicating_R206,J_per_m3,1600000,systemic
l_posterior_communicating_R206,metre,0.016597,systemic
r_posterior_communicating_R206,metre,0.000494463,systemic
theta_posterior_communicating_R206,dimensionless,90,systemic
E_vertebral_L2,J_per_m3,800000,systemic
l_vertebral_L2,metre,0.209765,systemic
r_vertebral_L2,metre,0.00133527,systemic
theta_vertebral_L2,dimensionless,0,systemic
E_vertebral_R272,J_per_m3,800000,systemic
l_vertebral_R272,metre,0.210146,systemic
r_vertebral_R272,metre,0.00133527,systemic
theta_vertebral_R272,dimensionless,0,systemic
E_artery_of_precentral_sulcus_T103_R68,J_per_m3,1600000,systemic
l_artery_of_precentral_sulcus_T103_R68,metre,0.00935654,systemic
r_artery_of_precentral_sulcus_T103_R68,metre,0.000480986,systemic
theta_artery_of_precentral_sulcus_T103_R68,dimensionless,90,systemic
E_artery_of_precentral_sulcus_T38_L130,J_per_m3,1600000,systemic
l_artery_of_precentral_sulcus_T38_L130,metre,0.00935653,systemic
r_artery_of_precentral_sulcus_T38_L130,metre,0.000480986,systemic
theta_artery_of_precentral_sulcus_T38_L130,dimensionless,90,systemic
E_medial_occipital_parieto_occipital_branch_T118_R262,J_per_m3,1600000,systemic
l_medial_occipital_parieto_occipital_branch_T118_R262,metre,0.0188989,systemic
r_medial_occipital_parieto_occipital_branch_T118_R262,metre,0.000500001,systemic
theta_medial_occipital_parieto_occipital_branch_T118_R262,dimensionless,90,systemic
E_medial_occipital_parieto_occipital_branch_T54_L194,J_per_m3,1600000,systemic
l_medial_occipital_parieto_occipital_branch_T54_L194,metre,0.0188987,systemic
r_medial_occipital_parieto_occipital_branch_T54_L194,metre,0.000500001,systemic
theta_medial_occipital_parieto_occipital_branch_T54_L194,dimensionless,90,systemic
E_middle_cerebral_branch_to_angular_gyrus_T120_R104,J_per_m3,1600000,systemic
l_middle_cerebral_branch_to_angular_gyrus_T120_R104,metre,0.0101852,systemic
r_middle_cerebral_branch_to_angular_gyrus_T120_R104,metre,0.000558491,systemic
theta_middle_cerebral_branch_to_angular_gyrus_T120_R104,dimensionless,90,systemic
E_middle_cerebral_branch_to_angular_gyrus_T56_L166,J_per_m3,1600000,systemic
l_middle_cerebral_branch_to_angular_gyrus_T56_L166,metre,0.0101852,systemic
r_middle_cerebral_branch_to_angular_gyrus_T56_L166,metre,0.000558491,systemic
theta_middle_cerebral_branch_to_angular_gyrus_T56_L166,dimensionless,90,systemic
E_middle_cerebral_posterior_temporal_branch_T122_R92,J_per_m3,1600000,systemic
l_middle_cerebral_posterior_temporal_branch_T122_R92,metre,0.00692096,systemic
r_middle_cerebral_posterior_temporal_branch_T122_R92,metre,0.000500255,systemic
theta_middle_cerebral_posterior_temporal_branch_T122_R92,dimensionless,90,systemic
E_middle_cerebral_posterior_temporal_branch_T58_L154,J_per_m3,1600000,systemic
l_middle_cerebral_posterior_temporal_branch_T58_L154,metre,0.00692097,systemic
r_middle_cerebral_posterior_temporal_branch_T58_L154,metre,0.000500255,systemic
theta_middle_cerebral_posterior_temporal_branch_T58_L154,dimensionless,90,systemic
R_T_lateral_occipital_intermediate_temporal_branch_T47_L20,Js_per_m6,60731700000,systemic
C_T_lateral_occipital_intermediate_temporal_branch_T47_L20,m6_per_J,2.64334E-13,systemic
R_T_lateral_occipital_intermediate_temporal_branch_T76_R216,Js_per_m6,60731700000,systemic
C_T_lateral_occipital_intermediate_temporal_branch_T76_R216,m6_per_J,2.6433E-13,systemic
R_T_medial_occipital_calcarine_branch_T51_L202,Js_per_m6,31094600000,systemic
C_T_medial_occipital_calcarine_branch_T51_L202,m6_per_J,5.1628E-13,systemic
R_T_medial_occipital_calcarine_branch_T79_R270,Js_per_m6,31094600000,systemic
C_T_medial_occipital_calcarine_branch_T79_R270,m6_per_J,5.1628E-13,systemic
R_T_medial_occipital_occipitotemporal_branch_T52_L190,Js_per_m6,31094600000,systemic
C_T_medial_occipital_occipitotemporal_branch_T52_L190,m6_per_J,5.1628E-13,systemic
R_T_medial_occipital_occipitotemporal_branch_T80_R258,Js_per_m6,31094600000,systemic
C_T_medial_occipital_occipitotemporal_branch_T80_R258,m6_per_J,5.1628E-13,systemic
R_T_medial_occipital_parietal_branch_T53_L196,Js_per_m6,51930600000,systemic
C_T_medial_occipital_parietal_branch_T53_L196,m6_per_J,3.0913E-13,systemic
R_T_medial_occipital_parietal_branch_T81_R264,Js_per_m6,51930600000,systemic
C_T_medial_occipital_parietal_branch_T81_R264,m6_per_J,3.0913E-13,systemic
R_T_anterior_choroidal_T34_L116,Js_per_m6,9502370000,systemic
C_T_anterior_choroidal_T34_L116,m6_per_J,1.68941E-12,systemic
R_T_anterior_choroidal_T98_R54,Js_per_m6,9502370000,systemic
C_T_anterior_choroidal_T98_R54,m6_per_J,1.6894E-12,systemic
R_T_anterior_parietal_T100_R100,Js_per_m6,15382700000,systemic
C_T_anterior_parietal_T100_R100,m6_per_J,1.0436E-12,systemic
R_T_anterior_parietal_T35_L162,Js_per_m6,15382700000,systemic
C_T_anterior_parietal_T35_L162,m6_per_J,1.0436E-12,systemic
R_T_artery_of_central_sulcus_T101_R70,Js_per_m6,11982200000,systemic
C_T_artery_of_central_sulcus_T101_R70,m6_per_J,1.3398E-12,systemic
R_T_artery_of_central_sulcus_T36_L132,Js_per_m6,11982200000,systemic
C_T_artery_of_central_sulcus_T36_L132,m6_per_J,1.33978E-12,systemic
R_T_artery_of_postcentral_sulcus_T102_R88,Js_per_m6,11982200000,systemic
C_T_artery_of_postcentral_sulcus_T102_R88,m6_per_J,1.3398E-12,systemic
R_T_artery_of_postcentral_sulcus_T37_L150,Js_per_m6,11982200000,systemic
C_T_artery_of_postcentral_sulcus_T37_L150,m6_per_J,1.3398E-12,systemic
R_T_artery_of_precentral_sulcus_T103_R72,Js_per_m6,11982200000,systemic
C_T_artery_of_precentral_sulcus_T103_R72,m6_per_J,1.3398E-12,systemic
R_T_artery_of_precentral_sulcus_T38_L134,Js_per_m6,11982200000,systemic
C_T_artery_of_precentral_sulcus_T38_L134,m6_per_J,1.33978E-12,systemic
R_T_callosomarginal_cingular_branch_T105_R250,Js_per_m6,12424800000,systemic
C_T_callosomarginal_cingular_branch_T105_R250,m6_per_J,1.2921E-12,systemic
R_T_callosomarginal_cingular_branch_T40_L182,Js_per_m6,12424800000,systemic
C_T_callosomarginal_cingular_branch_T40_L182,m6_per_J,1.2921E-12,systemic
R_T_callosomarginal_intermediomedial_frontal_branch_T106_R242,Js_per_m6,13211000000,systemic
C_T_callosomarginal_intermediomedial_frontal_branch_T106_R242,m6_per_J,1.2152E-12,systemic
R_T_callosomarginal_intermediomedial_frontal_branch_T41_L174,Js_per_m6,13211000000,systemic
C_T_callosomarginal_intermediomedial_frontal_branch_T41_L174,m6_per_J,1.2152E-12,systemic
R_T_callosomarginal_paracentral_branch_T107_R254,Js_per_m6,12424800000,systemic
C_T_callosomarginal_paracentral_branch_T107_R254,m6_per_J,1.2921E-12,systemic
R_T_callosomarginal_paracentral_branch_T42_L186,Js_per_m6,12424800000,systemic
C_T_callosomarginal_paracentral_branch_T42_L186,m6_per_J,1.2921E-12,systemic
R_T_callosomarginal_posteromedial_frontal_branch_T108_R246,Js_per_m6,9396730000,systemic
C_T_callosomarginal_posteromedial_frontal_branch_T108_R246,m6_per_J,1.7084E-12,systemic
R_T_callosomarginal_posteromedial_frontal_branch_T43_L178,Js_per_m6,9396730000,systemic
C_T_callosomarginal_posteromedial_frontal_branch_T43_L178,m6_per_J,1.7084E-12,systemic
R_T_distal_medial_striate_T109_R236,Js_per_m6,65885500000,systemic
C_T_distal_medial_striate_T109_R236,m6_per_J,2.4366E-13,systemic
R_T_distal_medial_striate_T44_L40,Js_per_m6,65885500000,systemic
C_T_distal_medial_striate_T44_L40,m6_per_J,2.43656E-13,systemic
R_T_lateral_frontobasal_T110_R60,Js_per_m6,23301900000,systemic
C_T_lateral_frontobasal_T110_R60,m6_per_J,6.8893E-13,systemic
R_T_lateral_frontobasal_T45_L122,Js_per_m6,23301900000,systemic
C_T_lateral_frontobasal_T45_L122,m6_per_J,6.88932E-13,systemic
R_T_lateral_occipital_anterior_temporal_branch_T111_R212,Js_per_m6,6172140000,systemic
C_T_lateral_occipital_anterior_temporal_branch_T111_R212,m6_per_J,2.6009E-12,systemic
R_T_lateral_occipital_anterior_temporal_branch_T46_L16,Js_per_m6,6172140000,systemic
C_T_lateral_occipital_anterior_temporal_branch_T46_L16,m6_per_J,2.60095E-12,systemic
R_T_lateral_occipital_posterior_temporal_branch_T112_R220,Js_per_m6,25281100000,systemic
C_T_lateral_occipital_posterior_temporal_branch_T112_R220,m6_per_J,6.35E-13,systemic
R_T_lateral_occipital_posterior_temporal_branch_T48_L24,Js_per_m6,25281100000,systemic
C_T_lateral_occipital_posterior_temporal_branch_T48_L24,m6_per_J,6.34997E-13,systemic
R_T_medial_occipital_parieto_occipital_branch_T118_R266,Js_per_m6,10665500000,systemic
C_T_medial_occipital_parieto_occipital_branch_T118_R266,m6_per_J,1.5052E-12,systemic
R_T_medial_occipital_parieto_occipital_branch_T54_L198,Js_per_m6,10665500000,systemic
C_T_medial_occipital_parieto_occipital_branch_T54_L198,m6_per_J,1.5052E-12,systemic
R_T_middle_cerebral_anterior_temporal_branch_T119_R80,Js_per_m6,15382700000,systemic
C_T_middle_cerebral_anterior_temporal_branch_T119_R80,m6_per_J,1.0436E-12,systemic
R_T_middle_cerebral_anterior_temporal_branch_T55_L142,Js_per_m6,15382700000,systemic
C_T_middle_cerebral_anterior_temporal_branch_T55_L142,m6_per_J,1.0436E-12,systemic
R_T_middle_cerebral_branch_to_angular_gyrus_T120_R108,Js_per_m6,7652790000,systemic
C_T_middle_cerebral_branch_to_angular_gyrus_T120_R108,m6_per_J,2.0977E-12,systemic
R_T_middle_cerebral_branch_to_angular_gyrus_T56_L170,Js_per_m6,7652790000,systemic
C_T_middle_cerebral_branch_to_angular_gyrus_T56_L170,m6_per_J,2.0977E-12,systemic
R_T_middle_cerebral_middle_temporal_branch_T121_R84,Js_per_m6,13543300000,systemic
C_T_middle_cerebral_middle_temporal_branch_T121_R84,m6_per_J,1.1853E-12,systemic
R_T_middle_cerebral_middle_temporal_branch_T57_L146,Js_per_m6,13543300000,systemic
C_T_middle_cerebral_middle_temporal_branch_T57_L146,m6_per_J,1.1853E-12,systemic
R_T_middle_cerebral_posterior_temporal_branch_T122_R96,Js_per_m6,10648200000,systemic
C_T_middle_cerebral_posterior_temporal_branch_T122_R96,m6_per_J,1.5076E-12,systemic
R_T_middle_cerebral_posterior_temporal_branch_T58_L158,Js_per_m6,10648200000,systemic
C_T_middle_cerebral_posterior_temporal_branch_T58_L158,m6_per_J,1.5076E-12,systemic
R_T_middle_cerebral_posterior_temp_occipital_branch_T123_R94,Js_per_m6,10648200000,systemic
C_T_middle_cerebral_posterior_temp_occipital_branch_T123_R94,m6_per_J,1.5076E-12,systemic
R_T_middle_cerebral_posterior_temp_occipital_branch_T59_L156,Js_per_m6,10648200000,systemic
C_T_middle_cerebral_posterior_temp_occipital_branch_T59_L156,m6_per_J,1.5076E-12,systemic
R_T_pericallosal_parieto_occipital_branch_T124_R226,Js_per_m6,17801900000,systemic
C_T_pericallosal_parieto_occipital_branch_T124_R226,m6_per_J,9.0178E-13,systemic
R_T_pericallosal_parieto_occipital_branch_T60_L30,Js_per_m6,17801900000,systemic
C_T_pericallosal_parieto_occipital_branch_T60_L30,m6_per_J,9.01782E-13,systemic
R_T_pericallosal_precuneal_branch_T125_R230,Js_per_m6,12274600000,systemic
C_T_pericallosal_precuneal_branch_T125_R230,m6_per_J,1.3079E-12,systemic
R_T_pericallosal_precuneal_branch_T61_L34,Js_per_m6,12274600000,systemic
C_T_pericallosal_precuneal_branch_T61_L34,m6_per_J,1.30786E-12,systemic
R_T_polar_temporal_T127_R76,Js_per_m6,44807500000,systemic
C_T_polar_temporal_T127_R76,m6_per_J,3.5828E-13,systemic
R_T_polar_temporal_T63_L138,Js_per_m6,44807500000,systemic
C_T_polar_temporal_T63_L138,m6_per_J,3.5828E-13,systemic
R_T_posterior_parietal_T129_R106,Js_per_m6,9502370000,systemic
C_T_posterior_parietal_T129_R106,m6_per_J,1.6894E-12,systemic
R_T_posterior_parietal_T64_L168,Js_per_m6,9502370000,systemic
C_T_posterior_parietal_T64_L168,m6_per_J,1.6894E-12,systemic
R_T_prefrontal_T130_R64,Js_per_m6,11982200000,systemic
C_T_prefrontal_T130_R64,m6_per_J,1.3398E-12,systemic
R_T_prefrontal_T65_L126,Js_per_m6,11982200000,systemic
C_T_prefrontal_T65_L126,m6_per_J,1.33978E-12,systemic
E_common_iliac_R216,J_per_m3,400000,systemic
l_common_iliac_R216,metre,0.0764393,systemic
r_common_iliac_R216,metre,0.00430633,systemic
theta_common_iliac_R216,dimensionless,180,systemic
R_T_internal_iliac_T1_R218,Js_per_m6,376000000,systemic
C_T_internal_iliac_T1_R218,m6_per_J,1.37E-10,systemic
E_external_iliac_R220,J_per_m3,800000,systemic
l_external_iliac_R220,metre,0.102358,systemic
r_external_iliac_R220,metre,0.00328821,systemic
theta_external_iliac_R220,dimensionless,180,systemic
E_femoral_R222,J_per_m3,800000,systemic
l_femoral_R222,metre,0.0315982,systemic
r_femoral_R222,metre,0.00317347,systemic
theta_femoral_R222,dimensionless,180,systemic
R_T_profundus_T2_R224,Js_per_m6,310612000,systemic
C_T_profundus_T2_R224,m6_per_J,1.6529E-10,systemic
E_femoral_R226,J_per_m3,800000,systemic
l_femoral_R226,metre,0.319,systemic
r_femoral_R226,metre,0.00289,systemic
theta_femoral_R226,dimensionless,180,systemic
E_popliteal_R228,J_per_m3,800000,systemic
l_popliteal_R228,metre,0.132,systemic
r_popliteal_R228,metre,0.00252,systemic
theta_popliteal_R228,dimensionless,180,systemic
R_T_anterior_tibial_T3_R230,Js_per_m6,2222960000,systemic
C_T_anterior_tibial_T3_R230,m6_per_J,2.3096E-11,systemic
E_popliteal_R232,J_per_m3,1600000,systemic
l_popliteal_R232,metre,0.0088,systemic
r_popliteal_R232,metre,0.00236,systemic
theta_popliteal_R232,dimensionless,180,systemic
E_tibiofibular_trunk_R234,J_per_m3,1600000,systemic
l_tibiofibular_trunk_R234,metre,0.0362,systemic
r_tibiofibular_trunk_R234,metre,0.00235,systemic
theta_tibiofibular_trunk_R234,dimensionless,180,systemic
R_T_posterior_tibial_T4_R236,Js_per_m6,1917610000,systemic
C_T_posterior_tibial_T4_R236,m6_per_J,2.6773E-11,systemic
E_common_iliac_L194,J_per_m3,400000,systemic
l_common_iliac_L194,metre,0.0740524,systemic
r_common_iliac_L194,metre,0.00428142,systemic
theta_common_iliac_L194,dimensionless,180,systemic
R_T_internal_iliac_T1_L196,Js_per_m6,377000000,systemic
C_T_internal_iliac_T1_L196,m6_per_J,1.36E-10,systemic
E_external_iliac_L198,J_per_m3,800000,systemic
l_external_iliac_L198,metre,0.102358,systemic
r_external_iliac_L198,metre,0.00328821,systemic
theta_external_iliac_L198,dimensionless,180,systemic
E_femoral_L200,J_per_m3,800000,systemic
l_femoral_L200,metre,0.0315982,systemic
r_femoral_L200,metre,0.00317347,systemic
theta_femoral_L200,dimensionless,180,systemic
R_T_profundus_T2_L202,Js_per_m6,310778000,systemic
C_T_profundus_T2_L202,m6_per_J,1.652E-10,systemic
E_femoral_L204,J_per_m3,800000,systemic
l_femoral_L204,metre,0.319,systemic
r_femoral_L204,metre,0.00289,systemic
theta_femoral_L204,dimensionless,180,systemic
E_popliteal_L206,J_per_m3,800000,systemic
l_popliteal_L206,metre,0.132,systemic
r_popliteal_L206,metre,0.00252,systemic
theta_popliteal_L206,dimensionless,180,systemic
R_T_anterior_tibial_T3_L208,Js_per_m6,2223650000,systemic
C_T_anterior_tibial_T3_L208,m6_per_J,2.3088E-11,systemic
E_popliteal_L210,J_per_m3,1600000,systemic
l_popliteal_L210,metre,0.0088,systemic
r_popliteal_L210,metre,0.00236,systemic
theta_popliteal_L210,dimensionless,180,systemic
E_tibiofibular_trunk_L212,J_per_m3,1600000,systemic
l_tibiofibular_trunk_L212,metre,0.0362,systemic
r_tibiofibular_trunk_L212,metre,0.00235,systemic
theta_tibiofibular_trunk_L212,dimensionless,180,systemic
R_T_posterior_tibial_T4_L214,Js_per_m6,1918450000,systemic
C_T_posterior_tibial_T4_L214,m6_per_J,2.6761E-11,systemic
R_venous_lb,Js_per_m6,1E-07,systemic
C_venous_lb,m6_per_J,1E-06,systemic
I_venous_lb,Js2_per_m6,1E-07,systemic
R_venous_ub,Js_per_m6,1E-07,systemic
C_venous_ub,m6_per_J,1E-06,systemic
I_venous_ub,Js2_per_m6,1E-07,systemic
R_venous_ivc,Js_per_m6,1E-07,systemic
C_venous_ivc,m6_per_J,1E-06,systemic
I_venous_ivc,Js2_per_m6,1E-07,systemic
R_venous_svc,Js_per_m6,1E-07,systemic
C_venous_svc,m6_per_J,1E-06,systemic
I_venous_svc,Js2_per_m6,1E-07,systemic
R_par,Js_per_m6,10664000,pulmonary
C_par,m6_per_J,3.09077E-10,pulmonary
I_par,Js2_per_m6,1E-06,pulmonary
R_pvn,Js_per_m6,1333000,pulmonary
C_pvn,m6_per_J,6.0015E-09,pulmonary
I_pvn,Js2_per_m6,1E-06,pulmonary
